text,label
any free events in la today,recommendation_events
can i take food home here,takeaway_query
please resume my music,play_music
how many kilograms is two hundred and ten pounds,qa_factoid
could you speak one more again please.,general_repeat
"it was nice job, thank you so much.",general_praise
show me all the events happening in milan,recommendation_events
request a taxi from udrive service,transport_taxi
start radio and go to frequency on nine hundred and forty three,play_radio
i am so hungry and tired and i think i might order some food now,takeaway_order
stop repeating this song,music_settings
"you rock,.",general_praise
please play this game,play_game
begin a new list,lists_createoradd
i would like a cup of coffee,iot_coffee
tell me about activities in my area this weekend,recommendation_events
what time does the train from new york come in,transport_query
remember i've ordered a cake for tonight's birthday party let me know the status please,takeaway_query
can you turn on the vacuum,iot_cleaning
have you heard any good jokes lately,general_joke
stay quiet,audio_volume_mute
open my amazon music app and play my playlist,play_music
what is six times sixty eight,qa_maths
"that's useful, thank you so much, olly.",general_praise
what's the time in this time zone,datetime_query
email my sister about mom's birthday jane we should think about arranging the party at the park,email_sendemail
what day of the week does the fifteenth of march fall on,datetime_query
it is time to lower the kitchen lights,iot_hue_lightdim
how about the latest news,news_query
whats with my dinner order,takeaway_query
do homework for me please,general_quirky
can i have an espresso please,iot_coffee
what is the exchange rate between the us dollar and the aus dollar,qa_currency
send a snotty tweet to bbc,social_post
start dune from where i left off,play_audiobook
i've cancelled the order placed at mcd did it go through,takeaway_query
can i order take out food at this time,takeaway_order
rewind to four twelve,play_podcasts
what is the current weather in denver,weather_query
do not really care.,general_dontcare
turn off lights in my room,iot_hue_lightoff
what's jesse's number,email_querycontact
yes you get your understanding perfectly.,general_affirm
display recent email from john,email_query
please turn on all the outdoor lights,iot_hue_lighton
tell me the artist name,music_query
latest updates,news_query
start play fifa seventeen,play_game
i need an alarm for sunday at eight am can you please set one for me,alarm_set
what is happening in the area,recommendation_events
add event to calendar,calendar_set
turn cleaner robot on,iot_cleaning
would you do it again please.,general_repeat
i would like to know the latest from nbc news,news_query
power yourself on,iot_wemo_on
siri what is dollars in yen,qa_currency
today how many alarms do i have set,alarm_query
what is the exchange rate between u. s. d. and cad,qa_currency
is a peso worth more than a dollar,qa_currency
how many cups in a quart,qa_factoid
can you set an alarm for me,alarm_set
make this email a new contact,email_addcontact
doesn't matter with me.,general_dontcare
customer service from microsoft never called me back,social_post
would you please check and confirm detail.,general_confirm
what's the alarm situation for tomorrow,alarm_query
make a repeating reminder for tomorrow,calendar_set
list alarms,alarm_query
play podcast one,play_podcasts
show me the stock price for google,qa_stock
what time is it day before tomorrow,asking_time
this is too bright,iot_hue_lightdim
could you tell me it once again please.,general_repeat
every wednesday night at five pm remind me to meet phil,calendar_set
open radio frequency ninety nine point five,play_radio
tell me about my college,tell_me_about
its peaceful,music_likeness
tell me again.,general_repeat
i want purple lights,iot_hue_lightchange
could you make a train ticket for me,transport_ticket
vacuum the house,iot_cleaning
can you tell me about the traffic,transport_traffic
are you sure that is correct.,general_negate
do not speak today,audio_volume_mute
give me some lavender toned light,iot_hue_lightchange
play <song> on youtube,play_on_youtube
did you get it correctly?,general_confirm
what is my eta to the office if i leave in thirty minutes,transport_traffic
the volume of the music playing now should be raised,audio_volume_up
what's the weather forecast for today,weather_query
abolish an item from list,lists_remove
what are the subject line and sender from today's email inbox,email_query
the wemo plug should be turned off on,iot_wemo_off
let's play chess,play_game
start up bejeweled,play_game
delete alarm,alarm_remove
describe the empire state building,qa_definition
could you speak that once more.,general_repeat
yeap you've done that right.,general_affirm
add a new email contact to my list,email_addcontact
try it one more time please.,general_repeat
how much longer until my pizza will be here,takeaway_query
i like songs from,music_likeness
show alarms,alarm_query
any sport event is on my list,lists_query
delete my list,lists_remove
tweet i'm complaining about to consumer service,social_post
Can you see anyone in the camera?,whoami
will you please play a podcast,play_podcasts
open parcheese game for you and i,play_game
can you watch a movie on netflix with me,general_quirky
can you please order me some mcdonalds,takeaway_order
play the book which i heard on some particular day,play_audiobook
can you book me a train ticket to bombay for tomorrow in any train,transport_ticket
the latest climate and weather news,news_query
"it is unimportant for me, olly.",general_dontcare
anything would be okay with me.,general_dontcare
i love that song who sings it,music_likeness
can you change the lights to white,iot_hue_lightchange
change the color of the light,iot_hue_lightchange
how long should the drive to work take,transport_traffic
who built the prado museum,qa_factoid
please find the radio station currently playing howard stern,play_radio
what is happening tomorrow,recommendation_events
